user_id,post_type,post_length,likes,comments,shares,engagement_rate,user_followers,post_category,post_hour,is_weekend,user_verified,spam_flag
1314,video,207,367,94,5,0.727283619,8372,technology,12,1,0,1
1315,image,,488,54,40,,2904,fashion,16,0,0,1
1316,video,157,18,77,31,3.741679457,8131,food,6,1,1,0
1317,text,155,213,10,19,2.500159901,969,technology,5,0,0,0
1318,text,207,196,25,33,1.653315689,5626,technology,12,1,1,1
1319,text,135,378,41,49,1.356860732,7841,technology,16,0,1,0
1320,video,269,449,26,15,3.514790709,4794,fashion,14,1,0,1
1321,video,184,477,10,24,0.501806948,9098,fashion,3,1,1,0
1322,video,212,46,37,11,4.126510261,2034,fashion,14,1,0,0
1323,video,232,166,97,6,0.856623228,5272,sports,13,1,0,0
1324,video,269,451,42,38,1.361703267,803,food,20,1,0,0
1325,text,63,288,18,16,2.238063779,2623,sports,10,0,0,0
1326,image,169,140,63,44,2.681864329,2739,fashion,23,1,0,1
1327,text,187,83,5,10,2.097478021,6259,food,3,0,0,1
1328,video,129,181,45,5,1.943204742,4009,sports,2,0,0,1
1329,text,193,390,41,22,4.837622054,1264,sports,1,0,0,0
1330,video,231,78,91,26,3.387108566,719,sports,19,0,0,1
1331,video,272,214,64,45,0.605448299,8082,fashion,9,1,1,1
1332,text,155,13,98,5,2.435791588,3166,technology,12,1,1,0
1333,video,266,214,71,37,4.437539149,4972,food,19,1,0,0
1334,image,254,402,58,1,1.856552839,8738,fashion,20,1,0,1
1335,video,119,127,51,21,0.925503551,2437,food,22,0,0,1
1336,image,,309,46,19,,8500,fashion,17,0,1,1
1337,image,122,476,6,24,3.227062244,5694,sports,20,0,1,1
1338,video,94,247,10,14,3.066406285,2560,sports,15,1,0,1
1339,text,277,403,60,48,0.741094518,6920,technology,10,1,0,0
1340,image,233,28,67,28,1.132245544,5646,technology,9,1,0,1
1341,text,156,279,24,7,3.301472283,3542,food,8,1,1,1
1342,image,133,337,11,36,1.435207287,2811,technology,11,0,0,1
1343,video,131,318,25,48,2.768315359,1391,technology,18,1,1,1
1344,video,299,201,11,32,2.951967587,5474,food,0,1,1,1
1345,image,156,360,42,21,1.775782356,9692,fashion,17,0,0,1
1346,video,234,56,50,49,4.7679132,2755,technology,13,0,1,0
1347,image,70,391,36,46,4.291088481,6613,fashion,21,1,0,0
1348,video,245,217,45,4,3.750680784,7494,sports,20,1,1,0
1349,text,227,61,52,38,0.850972399,804,technology,0,0,1,1
1350,video,210,156,87,17,0.977585087,925,sports,16,1,0,1
1351,text,268,201,79,37,2.717516056,9296,sports,10,0,0,0
1352,video,56,16,12,36,1.223210071,476,fashion,19,0,1,1
1353,text,119,321,88,29,4.902194586,1072,food,14,1,1,1
1354,video,176,5,53,30,1.213341053,4313,technology,3,0,1,1
1355,text,,57,56,9,,543,fashion,14,1,0,0
1356,image,259,324,3,14,2.138544756,7619,food,21,1,0,0
1357,image,,411,74,41,,854,sports,21,1,0,0
1358,text,297,317,95,47,1.08066384,4835,technology,13,1,0,1
1359,video,252,168,48,43,2.436423926,5496,sports,21,0,1,0
1360,text,197,452,6,17,1.736172648,3565,sports,0,1,1,0
1361,video,265,81,10,22,4.494881861,2811,technology,8,1,1,0
1362,image,192,473,91,32,0.682635705,2507,food,6,0,1,1
1363,video,225,467,53,15,4.611773723,8914,food,22,1,1,0
1364,image,248,424,86,37,4.248473623,5688,technology,10,1,0,0
1365,video,198,432,44,34,1.839068224,6204,technology,22,1,0,1
1366,video,219,218,22,33,4.051807946,5847,fashion,1,1,1,0
1367,video,203,176,27,27,0.640461022,1823,fashion,1,0,1,1
1368,text,285,203,56,1,4.850894976,7324,sports,5,0,1,1
1369,text,169,70,25,29,2.869677242,2019,technology,22,1,1,0
1370,image,177,386,24,12,1.864764617,1018,food,18,0,1,0
1371,image,191,265,53,40,2.131624457,4315,sports,19,0,1,0
1372,text,106,97,28,15,0.798824091,681,sports,13,0,1,1
1373,image,,344,82,4,,3981,sports,2,0,1,0
1374,text,107,290,96,27,0.676813753,9978,sports,6,1,0,0
1375,video,70,207,35,38,3.447082054,4009,food,6,0,1,0
1376,image,131,1,13,44,2.492311675,2099,sports,3,1,1,1
1377,image,118,123,77,19,4.770122982,500,technology,22,1,0,1
1378,text,180,279,34,23,1.606998831,3748,fashion,4,0,0,1
1379,image,136,73,29,26,2.894390708,5545,food,16,1,1,0
1380,image,267,165,91,29,2.670602939,2728,technology,3,0,0,0
1381,video,214,21,16,44,3.662898998,1756,technology,22,1,0,1
1382,image,265,153,66,26,0.806046044,720,technology,12,1,1,0
1383,video,98,426,79,25,1.372051085,346,fashion,15,0,0,0
1384,text,196,438,29,6,1.46554169,5312,fashion,15,1,1,1
1385,image,164,294,92,41,3.821678397,3439,fashion,1,0,1,1
1386,video,138,218,44,46,1.351124133,6858,technology,17,1,1,1
1387,text,134,156,78,37,3.080712938,7186,fashion,0,1,0,0
1388,image,177,494,88,4,1.468597192,3110,sports,17,0,0,0
1389,text,189,229,50,22,4.377312275,4819,fashion,7,0,1,0
1390,image,298,19,46,27,4.739834545,2468,food,10,0,1,1
1391,text,238,474,52,33,2.833218387,1939,technology,23,1,0,1
1392,text,218,40,63,14,2.085389979,3003,technology,23,0,1,0
1393,video,210,437,37,31,1.553259988,6305,sports,14,0,0,1
1394,text,227,147,63,25,0.724014507,4495,fashion,15,0,0,1
1395,image,166,107,86,47,1.708250343,5867,fashion,16,0,0,0
1396,image,245,402,88,30,3.44406101,3791,food,16,1,0,1
1397,video,176,83,6,18,2.901276191,7570,sports,11,1,0,0
1398,image,283,482,21,8,4.748185752,3941,food,9,1,0,1
1399,image,298,366,80,28,2.283247681,4448,food,19,1,1,0
1400,image,120,321,81,38,3.62238504,6721,technology,5,1,1,1
1401,text,135,413,40,3,2.701952364,1492,technology,7,1,0,0
1402,text,296,308,73,2,2.806592972,6160,fashion,12,0,0,1
1403,image,82,289,9,28,1.704984416,4355,fashion,1,1,1,1
1404,video,130,405,56,10,2.547278496,4400,food,18,0,1,1
1405,text,201,322,6,32,2.618532487,3438,fashion,21,0,1,1
1406,video,110,133,49,37,3.679891348,5587,food,9,0,1,1
1407,image,110,206,90,10,4.732879996,3614,fashion,3,0,1,0
1408,image,147,282,51,26,1.981945749,859,fashion,11,1,1,0
1409,text,77,265,32,32,0.689902109,8721,technology,17,1,1,0
1410,image,235,72,0,20,2.733328065,6893,technology,6,1,1,1
1411,text,92,480,52,38,2.950075995,2559,technology,19,0,0,0
1412,image,218,351,59,30,1.25798248,5373,technology,23,1,1,1
1413,image,216,47,33,37,3.922090728,1818,sports,23,1,0,1
1414,text,135,325,3,45,4.932180988,9557,technology,22,1,1,0
1415,text,226,232,16,1,4.755986227,5523,sports,3,1,1,0
1416,text,66,442,3,26,1.386977175,1408,technology,6,1,1,1
1417,image,147,99,42,35,4.43913458,1150,fashion,9,1,1,1
1418,image,247,58,89,10,3.670221364,5579,food,14,0,1,0
1419,video,287,257,3,46,2.542309537,2349,fashion,11,0,0,0
1420,text,,412,0,17,,2909,fashion,0,1,1,1
1421,image,147,451,70,0,4.323200787,3021,sports,19,0,0,1
1422,image,114,64,93,34,2.660607228,4776,technology,17,0,0,0
1423,text,123,82,49,34,2.179433161,4141,food,15,1,1,1
1424,video,134,153,72,30,2.719613719,2517,food,4,0,0,1
1425,text,54,472,60,27,3.106084118,632,technology,18,1,1,0
1426,video,51,265,34,38,1.350849442,9190,sports,3,0,1,0
1427,image,71,308,7,0,4.554084786,8267,sports,5,1,1,1
1428,video,161,78,23,24,3.53384127,1569,sports,16,0,0,1
1429,image,106,314,82,42,3.349710128,9544,food,6,0,1,0
1430,text,115,149,35,37,0.947733018,7392,sports,23,0,0,1
1431,text,123,434,49,19,3.218782722,9061,sports,22,0,1,0
1432,text,147,47,42,2,1.04432298,9125,food,6,1,1,1
1433,video,193,404,26,1,0.854139538,7242,food,8,0,0,0
1434,image,161,378,31,17,2.87289903,6100,fashion,12,1,0,1
1435,text,228,247,77,43,2.312534903,7181,food,19,1,0,1
1436,text,174,277,17,9,3.149646216,4749,technology,13,0,0,1
1437,image,216,355,27,4,0.901499756,7031,food,15,0,0,0
1438,text,135,97,28,8,2.439423783,3524,food,22,1,0,0
1439,image,,413,15,1,,1191,sports,8,0,1,0
1440,image,137,24,98,33,4.941950387,9488,fashion,14,1,0,1
1441,image,288,492,46,37,3.025175956,9952,sports,4,0,1,1
1442,image,217,283,58,30,3.593465874,7949,fashion,17,1,1,0
1443,image,87,448,30,9,1.964382263,4754,sports,20,0,1,0
1444,video,237,368,3,49,0.926325117,360,technology,19,0,1,1
1445,text,108,300,36,11,4.891418883,6036,sports,7,1,1,1
1446,video,187,67,16,35,1.788165659,9477,sports,14,1,0,1
1447,text,148,6,38,20,2.407136833,4470,technology,20,1,1,1
1448,video,241,304,47,48,3.424387648,4401,technology,8,0,1,0
1449,image,292,136,45,46,0.61113784,7307,food,18,0,1,0
1450,text,112,163,89,5,4.146166087,5919,sports,21,0,0,1
1451,text,98,82,47,47,2.914601855,9158,technology,5,0,0,1
1452,video,241,384,38,48,1.751977342,192,technology,3,1,0,1
1453,video,81,137,3,2,0.777235934,5261,food,10,1,0,0
1454,text,184,419,29,9,1.23124287,7732,fashion,9,0,1,0
1455,video,70,72,29,4,4.527652365,9643,technology,2,0,0,1
1456,video,69,236,21,45,3.587109008,6308,technology,0,0,1,1
1457,video,203,45,74,25,1.624557747,8656,sports,11,1,0,1
1458,image,176,105,65,20,0.795203442,5016,food,22,1,0,1
1459,image,117,415,11,44,3.607768906,3818,sports,14,0,0,1
1460,video,159,287,93,25,3.075834767,6225,fashion,14,1,0,1
1461,video,165,261,35,37,2.32033786,2024,food,20,0,1,0
1462,image,263,175,17,43,2.136251521,3195,sports,13,0,0,0
1463,image,192,165,89,25,1.475664242,6783,technology,6,1,1,0
1464,text,169,144,52,7,3.513250654,5281,technology,16,1,1,1
1465,text,281,329,70,4,4.868006125,2638,food,23,1,1,1
1466,image,262,369,0,14,1.290718606,9588,technology,18,1,1,1
1467,video,128,282,57,15,3.18702479,2376,sports,6,0,1,0
1468,video,263,53,89,0,2.408832751,8294,food,2,1,1,1
1469,video,165,177,86,15,2.510099248,1010,technology,2,1,1,0
1470,video,141,418,89,36,1.643662761,406,technology,17,1,0,1
1471,text,63,243,5,2,4.21310694,6675,fashion,19,1,1,1
1472,image,204,340,69,46,2.683650219,4331,fashion,21,0,0,1
1473,video,174,126,43,30,2.945326335,6128,food,13,0,0,0
1474,text,282,408,71,12,1.871424108,6758,fashion,2,1,1,0
1475,video,217,411,23,15,1.318138096,6436,sports,6,1,1,0
1476,image,107,366,85,42,0.886596747,9730,technology,6,0,0,1
1477,text,,270,18,20,,972,technology,4,0,0,0
1478,image,75,131,17,1,1.383054268,1241,technology,2,1,1,1
1479,image,162,92,94,26,3.605339094,765,food,17,0,1,1
1480,text,240,378,29,37,2.256694007,8500,food,14,0,0,0
1481,text,115,72,41,25,2.370986604,1051,fashion,19,0,0,0
1482,text,202,410,32,37,2.611298732,9349,technology,13,0,1,1
1483,text,297,409,73,45,2.154688287,4822,technology,3,1,0,1
1484,text,180,402,11,24,0.952789898,4108,technology,23,0,0,1
1485,text,249,247,93,10,1.893343145,6755,technology,7,0,1,1
1486,text,93,347,26,7,3.486804623,6290,technology,20,1,0,0
1487,video,146,272,38,7,3.496029807,871,sports,12,1,1,0
1488,image,91,42,8,32,1.788009383,4130,technology,21,1,1,0
1489,text,293,376,20,6,2.57046182,7959,sports,7,0,1,1
1490,video,276,40,75,37,1.370512526,621,technology,14,1,0,1
1491,video,55,169,28,20,1.446674367,3455,food,16,0,1,1
1492,video,216,433,32,7,0.603711898,1500,food,4,1,0,0
1493,image,229,211,61,20,4.535359475,3823,sports,19,0,1,1
1494,text,72,492,14,19,1.448179993,6679,technology,3,1,1,1
1495,video,138,167,1,7,1.523902446,3347,food,10,1,0,0
1496,image,172,38,51,45,1.758206447,1958,food,17,0,0,0
1497,image,227,368,43,30,1.073336323,4881,technology,9,1,0,1
1498,image,220,244,53,49,3.376682974,4164,technology,16,1,1,0
1499,video,196,150,17,28,0.838143289,2498,food,14,1,0,1
1500,text,246,110,2,47,1.103910918,242,technology,5,1,1,0
1501,video,,479,6,8,,5162,fashion,22,1,0,1
1502,video,60,435,42,14,2.028472792,3569,technology,20,0,1,0
1503,text,,46,81,29,,3795,food,15,0,1,0
1504,text,61,62,37,25,3.008411351,817,food,14,1,1,0
1505,text,123,224,36,9,1.652095279,742,sports,7,1,1,0
1506,image,57,365,57,28,3.428725777,2648,fashion,8,0,0,1
1507,text,201,68,32,15,1.023231561,8661,food,10,0,0,1
1508,video,269,298,58,35,2.913846724,3750,fashion,1,1,1,0
1509,text,90,431,94,19,2.467166473,7649,technology,12,0,1,1
1510,video,213,289,10,44,1.705431123,9078,food,3,1,0,0
1511,image,278,295,67,36,3.21802249,1049,sports,8,1,0,0
1512,video,134,202,81,21,4.421001166,5544,food,4,1,0,1
1513,video,121,60,67,6,4.995071149,621,sports,18,1,0,1
1514,text,104,433,97,22,3.234932459,6732,fashion,21,0,0,1
1515,text,186,450,92,40,2.321176434,6148,sports,2,0,0,1
1516,video,96,317,87,39,1.513431951,454,technology,20,0,1,1
1517,text,,313,21,28,,1582,technology,2,1,0,1
1518,image,225,160,65,15,2.657547402,9939,technology,5,0,0,1
1519,image,287,330,43,37,2.152749656,7094,food,9,1,1,0
1520,text,153,15,5,27,4.612165352,2315,technology,4,1,0,1
1521,image,259,337,41,47,2.157329604,4816,technology,2,0,0,0
1522,text,91,93,24,37,2.18050066,8719,food,21,1,0,1
1523,video,109,303,56,30,2.225905306,5921,fashion,23,1,1,1
1524,video,261,137,84,13,4.264790947,2637,technology,6,1,0,0
1525,image,247,337,54,32,3.428547444,6439,technology,21,0,1,0
1526,text,61,37,15,8,3.263759826,8836,food,17,1,0,0
1527,text,179,126,94,26,2.003643601,5019,fashion,22,0,1,0
1528,image,56,274,13,23,4.180568796,7175,fashion,7,1,0,1
1529,video,129,163,38,12,0.672637376,3865,fashion,0,0,0,1
1530,image,180,442,27,25,4.418587276,8950,food,3,1,0,0
1531,video,158,318,95,28,2.807374549,7182,sports,23,0,1,0
1532,text,52,76,91,48,2.292126057,2927,sports,6,0,0,1
1533,video,76,173,50,42,2.737252763,2158,technology,13,1,0,1
1534,image,163,386,48,27,3.503369887,7849,technology,12,1,1,0
1535,text,156,457,8,27,0.557444419,830,technology,9,1,1,1
1536,image,89,357,57,7,4.421983354,1932,sports,22,1,1,1
1537,image,279,320,44,22,2.510327864,8700,food,17,0,0,0
1538,video,,375,21,28,,6605,technology,0,1,1,0
1539,image,269,90,31,4,1.122105045,7270,food,3,0,0,0
1540,video,178,237,68,41,2.477594185,4279,technology,15,1,1,0
1541,text,296,263,86,6,2.733452471,6399,food,15,0,1,1
1542,video,57,178,68,41,2.316410125,7930,food,17,0,0,0
1543,text,150,493,41,35,3.553970422,4902,sports,7,0,0,1
1544,video,209,489,52,40,2.394034379,6157,food,9,1,0,1
1545,image,173,208,95,26,4.8263791,6715,fashion,15,1,0,1
1546,video,,72,58,45,,6862,sports,22,0,1,1
1547,video,156,389,73,1,4.13365071,5643,technology,23,0,1,0
1548,text,150,106,38,24,0.992101564,8425,sports,10,0,1,1
1549,image,53,344,14,8,2.287810818,4983,fashion,5,0,0,0
1550,video,271,294,70,26,2.015814657,7150,fashion,0,0,0,1
1551,image,247,368,28,0,3.062670747,5059,food,11,1,1,0
1552,video,159,443,2,22,4.37501084,766,fashion,5,0,1,1
1553,video,295,283,82,9,0.85252198,376,fashion,12,1,0,1
1554,image,68,352,9,41,0.826586591,981,fashion,16,1,1,0
1555,video,81,181,91,24,4.326429687,2160,fashion,0,1,1,0
1556,image,186,36,28,2,1.457825387,2182,technology,7,0,1,0
1557,video,61,136,78,5,3.509389645,6802,technology,21,0,0,0
1558,text,188,337,34,5,2.942951596,9529,sports,7,0,1,1
1559,image,95,55,5,1,4.248021177,258,food,23,0,0,1
1560,video,168,186,11,17,1.062900094,5329,technology,10,1,1,1
1561,video,65,340,37,22,1.084023346,8056,fashion,13,1,0,1
1562,text,178,257,76,1,3.005682621,7614,food,23,1,1,1
1563,image,,444,92,11,,7903,technology,9,0,1,0
1564,video,158,57,18,21,2.367489913,2626,sports,14,0,1,0
1565,text,168,362,66,36,1.971239451,8402,fashion,6,0,0,1
1566,video,294,122,7,19,3.230101954,7903,food,6,0,1,0
1567,image,70,187,7,38,4.687018702,6674,technology,9,0,1,1
1568,video,207,229,83,23,4.266175248,8833,food,3,0,0,1
1569,video,62,167,46,47,4.979676248,1238,technology,17,1,0,0
1570,video,211,419,3,19,0.601558624,7357,sports,9,1,1,1
1571,video,53,113,50,0,1.007861651,3383,fashion,18,0,1,0
1572,text,205,251,84,0,3.242604935,7862,sports,13,1,1,1
1573,text,151,106,66,16,4.192593977,7996,fashion,12,1,1,0
1574,image,299,36,44,0,1.78359954,2519,fashion,14,1,1,1
1575,text,272,334,7,44,1.576449896,1856,food,15,1,0,1
1576,text,108,91,86,29,4.041391097,2406,technology,1,0,1,0
1577,image,296,17,15,40,0.753718342,7730,sports,3,1,0,1
1578,text,177,353,76,46,2.162221914,6363,sports,20,0,0,1
1579,text,76,62,66,2,2.776141502,9267,sports,17,0,1,0
1580,image,118,149,8,45,3.021569035,5108,food,16,1,0,0
1581,image,74,138,59,10,3.778768206,5347,food,9,0,1,0
1582,image,180,185,77,23,2.096805755,9014,food,20,1,0,1
1583,video,146,184,76,21,3.257079551,2670,fashion,8,0,0,0
1584,video,245,204,70,43,3.134189403,5907,sports,14,0,1,0
1585,image,74,259,14,44,2.964272453,7912,fashion,11,1,1,0
1586,image,197,213,70,25,3.382174819,424,sports,20,1,0,1
1587,image,211,255,97,12,1.66752127,7587,sports,8,0,1,0
1588,video,203,134,40,0,0.880919391,9821,technology,13,1,1,1
1589,video,175,60,21,23,1.036722524,5745,sports,12,0,0,1
1590,text,182,362,23,9,1.510620722,2045,food,5,1,0,0
1591,text,276,309,43,34,2.75089071,4586,food,18,0,0,1
1592,image,238,87,0,23,4.281992377,2530,food,3,0,1,1
1593,video,269,323,9,27,3.655820039,3610,technology,19,0,1,1
1594,video,270,475,79,35,4.050682719,945,technology,16,0,1,1
1595,video,58,206,71,15,2.079390308,667,fashion,18,0,0,1
1596,image,165,128,55,39,2.320941837,2279,sports,2,1,1,0
1597,text,279,310,88,15,2.271568487,2119,sports,13,0,0,0
1598,image,227,2,49,16,1.36342933,3419,food,16,1,0,0
1599,text,183,461,11,14,0.775474962,2420,food,12,1,0,1
1600,text,260,421,88,15,3.159122418,1746,food,8,0,0,0
1601,image,109,241,80,14,4.951475075,4009,food,0,0,0,1
1602,text,221,120,59,33,1.250733672,8115,food,16,1,0,1
1603,text,170,384,25,10,0.71008169,3520,food,15,0,0,1
1604,video,188,101,77,0,4.007892568,456,sports,17,0,1,1
1605,text,243,37,40,14,1.63663703,7585,technology,1,1,0,0
1606,image,224,340,35,25,4.233397124,3181,food,13,1,1,1
1607,image,157,495,22,3,3.667715002,2380,sports,21,1,1,0
1608,text,157,412,42,42,4.755530917,4231,food,22,1,1,0
1609,video,250,132,5,4,2.340172561,5223,fashion,16,1,1,1
1610,video,262,496,68,34,3.478864278,7522,fashion,2,1,1,0
1611,text,265,201,42,12,2.591846514,2887,sports,1,0,0,0
1612,text,275,347,24,9,3.337649138,4309,technology,7,1,1,0
1613,image,263,20,17,10,2.523195077,6640,fashion,1,1,1,1
1614,text,180,241,61,17,1.348845109,9489,fashion,1,0,1,1
1615,video,125,454,12,33,2.785538372,9570,technology,8,0,0,1
1616,text,269,450,42,38,2.878628906,565,fashion,19,0,1,0
1617,image,79,108,77,40,4.147717317,1587,food,20,0,1,0
1618,image,267,302,27,41,3.809843176,5042,technology,5,0,1,1
1619,image,289,83,17,49,3.487062308,4697,fashion,11,0,1,1
1620,image,70,82,58,22,1.01024193,4636,technology,8,1,0,0
1621,image,205,290,59,6,3.742773308,425,food,6,0,1,1
1622,text,297,451,62,38,2.751373204,4262,fashion,11,0,0,1
1623,text,267,68,56,2,4.523447912,403,sports,4,0,0,0
1624,text,239,128,91,11,4.639419204,5167,fashion,15,0,1,0
1625,text,210,195,50,6,0.748204658,5124,fashion,4,1,1,1
1626,image,262,139,55,48,4.192887022,7815,food,11,0,0,1
1627,video,212,443,26,25,0.669638257,9732,sports,23,0,1,1
1628,text,229,282,31,32,2.152263316,8440,sports,19,1,1,1
1629,video,83,311,8,36,2.94034989,2731,sports,8,1,1,0
1630,text,90,233,95,47,1.166453594,6491,food,22,1,0,1
1631,text,100,22,83,14,3.858412157,8387,food,6,0,0,1
1632,video,224,152,91,1,0.537596169,2469,food,18,1,1,0
1633,image,131,276,96,40,1.258695718,628,food,19,1,1,0
1634,text,107,60,67,6,3.113585734,4775,food,22,1,0,0
1635,text,124,318,45,31,3.714744029,1763,sports,10,0,0,0
1636,text,234,377,97,3,4.624893962,3464,technology,20,0,0,0
1637,video,72,51,66,19,3.674734934,2441,food,11,1,0,0
1638,image,225,343,25,49,3.523006716,6756,technology,2,0,0,0
1639,video,177,152,7,35,2.274535159,5005,fashion,16,0,0,1
1640,video,199,236,5,31,0.505779915,8984,fashion,6,0,0,1
1641,image,66,310,79,27,1.040716664,9243,food,21,0,1,0
1642,video,118,301,23,12,2.905495451,6050,fashion,9,0,0,1
1643,image,157,31,47,0,3.538084486,1460,technology,22,1,0,1
1644,text,188,54,93,34,2.378517278,5227,fashion,14,1,1,0
1645,image,143,351,44,47,3.788055552,5662,fashion,1,1,1,0
1646,text,64,388,12,29,2.848380329,8830,technology,12,1,1,0
1647,video,140,35,68,35,0.83379288,9111,fashion,3,0,0,0
1648,video,212,109,24,24,1.364073129,5877,food,17,1,0,0
1649,text,82,489,19,15,4.279992005,4025,technology,23,1,1,1
1650,video,261,176,81,18,3.76210736,8563,technology,22,0,1,1
1651,image,174,361,81,0,4.526428942,8101,sports,0,0,1,0
1652,text,65,313,65,4,1.029007621,1128,sports,1,0,0,0
1653,video,211,294,73,21,4.956001406,6118,technology,1,0,1,1
1654,text,115,335,44,23,1.442330213,1342,technology,3,1,0,1
1655,image,276,96,46,42,0.553009443,9433,sports,2,0,0,1
1656,image,,368,62,44,,8884,food,16,0,0,0
1657,video,297,212,75,36,1.764832485,7219,fashion,13,0,0,0
1658,image,205,316,76,35,3.506087536,9897,fashion,1,0,1,1
1659,text,96,136,54,35,1.295070414,4310,fashion,15,0,1,0
1660,image,216,5,74,3,3.111028395,6506,technology,10,0,1,1
1661,text,247,498,18,35,4.568157439,3477,food,12,1,0,0
1662,text,250,108,34,17,1.940815253,4171,sports,0,1,1,0
1663,image,197,34,52,49,3.516142892,1540,food,22,1,0,1
1664,video,173,38,25,15,1.34556615,3726,food,1,0,0,1
1665,image,50,149,13,40,3.311579294,284,fashion,1,0,0,0
1666,text,,424,44,17,,5096,sports,20,1,1,1
1667,text,296,117,43,21,1.450437164,8512,food,4,1,0,0
1668,image,136,260,87,1,1.909319228,8131,sports,3,1,0,1
1669,video,177,425,64,20,1.304784808,5663,technology,11,1,1,1
1670,video,240,86,50,35,4.558622485,3288,fashion,2,0,1,0
1671,text,116,464,42,43,2.287340988,9385,sports,19,1,1,0
1672,text,53,75,85,38,1.603756872,3045,technology,9,0,0,0
1673,video,235,470,22,46,2.517835285,6865,technology,19,0,0,1
1674,image,202,463,55,38,1.942412751,2574,technology,17,0,1,1
1675,text,96,450,18,28,3.849886642,6887,food,20,1,0,0
1676,text,87,413,81,25,4.870489603,8892,food,20,1,0,1
1677,video,192,312,75,20,2.471151455,9452,fashion,20,1,1,0
1678,image,240,382,54,16,4.3746503,4699,fashion,9,0,1,0
1679,video,70,213,91,15,3.046383831,6374,technology,0,0,1,0
1680,image,276,456,91,30,1.207560493,4413,fashion,5,1,1,0
1681,image,106,284,59,8,3.607802339,2318,food,10,0,1,0
1682,image,166,238,58,30,2.810455237,1252,fashion,1,1,1,1
1683,text,230,164,32,13,3.427729355,156,sports,6,0,1,1
1684,video,95,86,18,48,4.503593357,9496,food,19,0,1,0
1685,video,293,140,27,36,2.481955568,243,technology,20,0,0,1
1686,image,191,159,51,1,4.555299304,7318,technology,20,0,0,0
1687,text,277,45,48,47,3.878010564,8659,fashion,20,0,0,1
1688,text,253,371,36,45,2.698722166,9774,food,17,0,0,1
1689,video,194,494,25,13,3.21449961,6461,technology,20,0,0,0
1690,text,88,111,98,32,1.965115096,715,technology,18,1,0,1
1691,text,186,406,97,34,4.926187849,8162,food,3,0,0,0
1692,image,148,44,98,38,3.503080234,6077,food,12,0,0,1
1693,text,126,400,39,46,0.697310836,9880,technology,17,1,0,0
1694,image,256,246,79,19,1.969798576,7084,fashion,19,1,0,0
1695,video,259,103,37,1,3.304914952,8990,fashion,23,1,0,0
1696,text,164,84,76,40,0.75349975,5071,fashion,12,1,1,0
1697,video,,449,86,18,,5881,sports,18,0,0,0
1698,video,183,484,53,36,2.525109078,1044,food,16,0,1,0
1699,text,268,133,21,17,1.997105809,9214,technology,0,1,0,1
1700,text,200,107,15,15,2.472343736,7178,sports,5,0,1,0
1701,video,236,17,27,3,1.682119894,1846,fashion,18,1,0,1
1702,text,140,93,34,11,1.241229861,5883,sports,19,0,1,0
1703,image,147,149,59,28,3.601145106,9851,technology,0,0,0,1
1704,image,169,245,44,6,2.815570023,7007,technology,7,0,1,0
1705,text,95,288,45,13,1.400693951,9375,food,16,0,0,0
1706,video,87,413,71,11,1.938152418,8725,fashion,20,0,1,1
1707,text,191,208,54,34,3.163135584,3026,fashion,21,1,0,0
1708,text,149,125,85,4,0.825032067,1189,sports,14,0,1,0
1709,video,294,234,84,16,1.163538542,3057,fashion,17,0,1,0
1710,video,121,415,25,41,0.829605218,2712,sports,6,0,1,0
1711,image,239,425,84,31,4.155427997,6147,technology,15,0,1,1
1712,video,84,498,24,9,3.885841549,6349,technology,6,0,1,0
1713,image,196,461,64,42,3.889908193,3859,technology,16,1,1,1
1714,video,79,121,5,16,3.723464046,7818,technology,3,0,1,0
1715,text,127,137,22,4,3.512234407,4363,technology,11,1,1,0
1716,image,133,494,63,44,2.646463619,2002,sports,12,0,0,0
1717,image,162,114,86,41,3.390251736,2667,technology,3,0,0,0
1718,image,74,419,42,8,0.672626997,8175,sports,20,1,0,1
1719,text,217,161,22,48,3.296589902,3094,technology,0,0,1,0
1720,text,137,200,95,32,4.000449675,5329,sports,0,0,1,0
1721,text,63,233,29,35,2.751612622,2110,sports,6,1,0,0
1722,text,203,27,76,35,2.108809978,7477,sports,8,0,0,1
1723,text,151,10,17,17,1.748420307,930,fashion,0,1,1,1
1724,image,264,205,86,8,3.392609226,148,sports,15,1,1,1
1725,text,199,166,78,28,3.617605394,4310,sports,17,1,0,1
1726,image,225,246,96,49,4.419354199,1278,technology,21,0,1,0
1727,text,298,46,20,13,2.040503371,5868,sports,14,0,0,0
1728,video,132,245,56,24,3.963975383,7978,sports,5,1,1,1
1729,image,159,126,22,14,3.026101209,170,food,1,0,0,0
1730,video,,146,90,5,,7786,fashion,8,1,0,0
1731,image,180,117,44,41,2.875154487,7979,food,3,0,1,1
1732,video,219,398,43,28,2.829334228,5555,technology,12,1,0,0
1733,text,68,381,81,14,3.100446866,8358,fashion,22,0,1,1
1734,text,250,411,87,28,3.871919098,5712,fashion,21,1,1,1
1735,text,,151,46,3,,5869,food,10,0,1,1
1736,image,261,71,39,17,0.831035094,1877,fashion,12,1,1,1
1737,video,222,362,50,49,0.740455711,7480,food,10,0,1,1
1738,text,120,136,41,48,4.718976518,2328,sports,18,1,0,1
1739,video,255,174,6,43,2.884440315,8904,food,7,0,1,0
1740,video,112,288,49,38,3.267063566,9914,fashion,6,0,1,0
